,orderNo,Salmon,Pork Chop,Sea Bass,Duck Breast,Swordfish,Pork Tenderloin,Filet Mignon,Roast Chicken,rowTotal,,,4253,
7692,136908,2,0,2,0,1,0,0,0,5,,,,
7755,137032,2,0,0,0,0,1,2,0,5,,,,
7827,137161,2,0,1,0,0,0,2,0,5,,,,
8004,137484,2,0,1,0,1,0,1,0,5,,,,
8144,137735,2,0,0,0,1,1,1,0,5,,,,
8163,137771,2,0,0,2,0,0,1,0,5,,,,
8179,137802,2,0,0,0,0,0,3,0,5,,,,
8226,137905,2,0,2,0,1,0,0,0,5,,,,
8415,138309,2,0,0,0,0,0,3,0,5,,,,
8498,138481,2,0,1,0,0,0,2,0,5,,,,
8535,138551,2,0,0,0,0,0,2,1,5,,,,
8596,138674,2,0,1,1,1,0,0,0,5,,,,
8608,138691,2,0,1,1,0,0,1,0,5,,,,
8616,138703,2,0,0,0,0,0,2,1,5,,,,
8637,138746,2,0,2,1,0,0,0,0,5,,,,
8670,138814,2,0,0,0,0,2,1,0,5,,,,
8816,139084,2,0,0,0,0,2,0,1,5,,,,
8933,139310,2,0,1,1,0,1,0,0,5,,,,
8940,139324,2,0,1,1,0,1,0,0,5,,,,
8942,139328,2,0,0,1,2,0,0,0,5,,,,
8976,139402,2,0,1,0,0,0,2,0,5,,,,
9108,139665,2,0,1,0,0,1,1,0,5,,,,
9124,139694,2,0,1,0,1,0,1,0,5,,,,
9210,139862,2,0,1,1,1,0,0,0,5,,,,
9394,140205,2,0,1,0,1,0,0,1,5,,,,
9396,140207,2,0,1,0,1,0,1,0,5,,,,
9397,140211,2,0,1,0,1,0,1,0,5,,,,
9400,140217,2,0,0,0,1,0,2,0,5,,,,
9574,140545,2,0,1,0,0,0,1,1,5,,,,
9575,140550,2,0,0,0,1,1,1,0,5,,,,
9628,140655,2,0,0,0,0,1,2,0,5,,,,
9837,141043,2,0,1,0,0,1,1,0,5,,,,
9890,141157,2,0,1,0,1,0,1,0,5,,,,
9931,141235,2,0,1,0,1,1,0,0,5,,,,
9972,141326,2,0,0,0,0,1,1,1,5,,,,
9973,141327,2,0,0,1,1,0,1,0,5,,,,
10009,141391,2,0,1,0,0,1,0,1,5,,,,
10063,141475,2,0,0,0,0,1,2,0,5,,,,
10209,141790,2,0,0,0,1,2,0,0,5,,,,
10214,141801,2,0,0,0,1,0,1,1,5,,,,
10340,142041,2,0,0,0,2,1,0,0,5,,,,
10376,142098,2,0,0,0,0,1,2,0,5,,,,
10441,142237,2,0,0,2,1,0,0,0,5,,,,
10515,142382,2,0,1,1,0,0,1,0,5,,,,
10582,142517,2,0,1,0,0,2,0,0,5,,,,
10791,142928,2,0,2,0,0,0,1,0,5,,,,
11055,143416,2,0,0,1,1,0,1,0,5,,,,
11134,143569,2,0,1,0,0,1,1,0,5,,,,
11137,143573,2,0,1,0,1,0,1,0,5,,,,
11143,143581,2,0,1,0,0,1,0,1,5,,,,
11226,143732,2,0,0,0,1,1,0,1,5,,,,
11314,143887,2,0,0,0,1,1,1,0,5,,,,
11388,144029,2,0,0,0,0,0,2,1,5,,,,
11413,144072,2,0,1,1,0,0,1,0,5,,,,
11444,144130,2,0,1,0,0,2,0,0,5,,,,
11460,144165,2,0,1,0,1,0,0,1,5,,,,
11515,144281,2,0,0,0,2,1,0,0,5,,,,
11573,144396,2,0,2,0,0,1,0,0,5,,,,
11624,144478,2,0,1,1,0,0,1,0,5,,,,
11641,144504,2,0,2,0,1,0,0,0,5,,,,
11644,144509,2,0,2,0,0,1,0,0,5,,,,
11646,144512,2,0,0,0,0,0,3,0,5,,,,
11688,144605,2,0,0,0,0,1,0,2,5,,,,
11713,144647,2,0,0,0,1,1,0,1,5,,,,
11879,144983,2,0,0,1,0,1,1,0,5,,,,
11919,145064,2,0,1,1,0,0,1,0,5,,,,
11932,145088,2,0,0,1,0,2,0,0,5,,,,
12001,145215,2,0,0,0,0,1,0,2,5,,,,
12060,145323,2,0,0,2,0,1,0,0,5,,,,
12067,145332,2,0,0,1,0,0,1,1,5,,,,
12100,145392,2,0,0,1,0,2,0,0,5,,,,
12131,145451,2,0,1,0,0,1,1,0,5,,,,
12151,145495,2,0,0,0,0,2,0,1,5,,,,
12178,145544,2,0,0,0,1,2,0,0,5,,,,
12190,145566,2,0,2,0,0,0,0,1,5,,,,
12258,145698,2,0,1,0,0,0,2,0,5,,,,
12264,145715,2,0,1,0,0,0,2,0,5,,,,
12268,145720,2,0,1,0,0,1,1,0,5,,,,
12346,145843,2,0,1,0,0,1,1,0,5,,,,
12362,145871,2,0,0,2,1,0,0,0,5,,,,
12393,145927,2,0,0,0,2,0,1,0,5,,,,
12464,146042,2,0,1,0,1,1,0,0,5,,,,
12546,146186,2,0,1,1,1,0,0,0,5,,,,
12560,146214,2,0,0,0,1,2,0,0,5,,,,
12745,146540,2,0,1,0,0,1,1,0,5,,,,
12769,146587,2,0,0,1,0,1,0,1,5,,,,
12902,146846,2,0,0,2,0,0,0,1,5,,,,
12904,146852,2,0,0,0,1,0,2,0,5,,,,
12937,146909,2,0,1,1,0,1,0,0,5,,,,
8,122327,1,0,0,2,0,2,0,0,5,,,,
22,122350,1,0,1,0,1,0,2,0,5,,,,
27,122366,1,0,1,2,0,0,0,1,5,,,,
46,122402,1,0,2,0,1,0,1,0,5,,,,
60,122432,1,0,1,2,0,1,0,0,5,,,,
64,122436,1,0,0,1,1,1,0,1,5,,,,
71,122449,1,0,0,0,0,1,3,0,5,,,,
72,122450,1,0,2,0,1,0,1,0,5,,,,
91,122485,1,0,1,1,0,0,2,0,5,,,,
94,122489,1,0,2,0,0,0,1,1,5,,,,
114,122541,1,0,1,1,1,0,1,0,5,,,,
120,122554,1,0,0,3,0,1,0,0,5,,,,
132,122579,1,0,1,0,0,2,1,0,5,,,,
182,122677,1,0,1,1,1,0,1,0,5,,,,
210,122732,1,0,3,0,0,0,1,0,5,,,,
225,122759,1,0,1,0,1,1,0,1,5,,,,
235,122783,1,0,0,1,1,1,1,0,5,,,,
251,122811,1,0,1,0,0,2,0,1,5,,,,
254,122817,1,0,0,0,0,3,1,0,5,,,,
255,122820,1,0,1,0,0,0,3,0,5,,,,
266,122835,1,0,0,0,0,2,1,1,5,,,,
318,122929,1,0,1,2,1,0,0,0,5,,,,
336,122972,1,0,1,0,0,1,2,0,5,,,,
345,122986,1,0,0,2,1,1,0,0,5,,,,
362,123021,1,0,0,0,2,0,2,0,5,,,,
390,123073,1,0,1,1,1,0,0,1,5,,,,
394,123079,1,0,1,1,1,0,0,1,5,,,,
404,123100,1,0,0,1,0,2,1,0,5,,,,
417,123132,1,0,2,0,1,0,1,0,5,,,,
428,123154,1,0,3,0,0,1,0,0,5,,,,
433,123166,1,0,0,0,1,0,2,1,5,,,,
438,123177,1,0,1,0,0,2,1,0,5,,,,
441,123184,1,0,0,1,0,0,3,0,5,,,,
498,123304,1,0,1,1,0,0,2,0,5,,,,
502,123308,1,0,0,0,0,0,3,1,5,,,,
525,123353,1,0,1,0,1,0,2,0,5,,,,
527,123355,1,0,1,0,1,2,0,0,5,,,,
537,123371,1,0,0,2,0,1,1,0,5,,,,
539,123374,1,0,0,1,0,1,2,0,5,,,,
585,123450,1,0,1,0,0,1,2,0,5,,,,
599,123479,1,0,1,1,0,1,0,1,5,,,,
605,123496,1,0,1,0,0,2,1,0,5,,,,
619,123526,1,0,1,2,0,0,1,0,5,,,,
626,123542,1,0,2,0,1,1,0,0,5,,,,
628,123544,1,0,1,0,0,3,0,0,5,,,,
638,123558,1,0,0,0,0,1,1,2,5,,,,
671,123617,1,0,1,0,1,2,0,0,5,,,,
693,123648,1,0,1,2,0,1,0,0,5,,,,
719,123705,1,0,0,0,0,2,2,0,5,,,,
737,123739,1,0,1,0,1,1,0,1,5,,,,
744,123748,1,0,0,0,0,0,4,0,5,,,,
775,123808,1,0,1,1,1,1,0,0,5,,,,
790,123849,1,0,1,0,0,1,2,0,5,,,,
817,123896,1,0,0,2,0,1,1,0,5,,,,
847,123964,1,0,1,0,0,0,3,0,5,,,,
848,123966,1,0,1,0,0,2,0,1,5,,,,
875,124029,1,0,0,1,0,0,1,2,5,,,,
912,124119,1,0,0,2,1,1,0,0,5,,,,
930,124160,1,0,0,1,0,1,1,1,5,,,,
940,124179,1,0,1,2,1,0,0,0,5,,,,
953,124201,1,0,0,0,0,1,2,1,5,,,,
963,124214,1,0,0,1,1,0,2,0,5,,,,
969,124226,1,0,0,3,1,0,0,0,5,,,,
1037,124363,1,0,1,0,1,1,0,1,5,,,,
1062,124411,1,0,0,1,0,1,2,0,5,,,,
1076,124433,1,0,1,1,1,1,0,0,5,,,,
1112,124510,1,0,3,0,0,1,0,0,5,,,,
1127,124534,1,0,2,1,0,1,0,0,5,,,,
1130,124547,1,0,0,1,0,1,2,0,5,,,,
1157,124594,1,0,1,0,1,2,0,0,5,,,,
1184,124647,1,0,2,0,0,0,2,0,5,,,,
1228,124739,1,0,1,0,0,1,2,0,5,,,,
1231,124746,1,0,2,0,0,1,0,1,5,,,,
1263,124805,1,0,1,0,1,1,1,0,5,,,,
1273,124821,1,0,1,1,0,1,0,1,5,,,,
1288,124846,1,0,0,0,2,1,1,0,5,,,,
1296,124861,1,0,1,1,0,0,0,2,5,,,,
1299,124866,1,0,0,1,2,1,0,0,5,,,,
1332,124928,1,0,2,0,2,0,0,0,5,,,,
1345,124954,1,0,1,0,1,2,0,0,5,,,,
1346,124957,1,0,1,0,0,0,2,1,5,,,,
1374,125017,1,0,1,1,0,0,2,0,5,,,,
1386,125051,1,0,1,0,0,1,2,0,5,,,,
1387,125054,1,0,1,2,0,0,0,1,5,,,,
1409,125097,1,0,0,0,0,2,2,0,5,,,,
1413,125103,1,0,2,2,0,0,0,0,5,,,,
1417,125116,1,0,2,1,0,0,1,0,5,,,,
1422,125124,1,0,3,0,0,0,1,0,5,,,,
1423,125127,1,0,0,1,0,0,3,0,5,,,,
1425,125131,1,0,0,0,1,2,1,0,5,,,,
1453,125197,1,0,0,0,0,0,3,1,5,,,,
1460,125206,1,0,1,0,1,1,1,0,5,,,,
1472,125223,1,0,0,1,0,2,0,1,5,,,,
1473,125224,1,0,1,0,0,0,2,1,5,,,,
1490,125258,1,0,0,0,1,1,2,0,5,,,,
1498,125276,1,0,0,3,0,0,1,0,5,,,,
1523,125317,1,0,0,0,0,1,3,0,5,,,,
1583,125409,1,0,0,1,1,0,1,1,5,,,,
1600,125452,1,0,1,1,0,0,2,0,5,,,,
1603,125457,1,0,1,0,1,1,1,0,5,,,,
1611,125475,1,0,1,0,2,1,0,0,5,,,,
1617,125488,1,0,1,0,0,1,2,0,5,,,,
1629,125508,1,0,1,1,0,1,1,0,5,,,,
1633,125515,1,0,0,1,1,0,2,0,5,,,,
1646,125541,1,0,1,1,0,2,0,0,5,,,,
1664,125571,1,0,1,1,0,1,1,0,5,,,,
1689,125614,1,0,2,0,0,1,0,1,5,,,,
1713,125667,1,0,0,0,1,2,1,0,5,,,,
1780,125818,1,0,1,2,1,0,0,0,5,,,,
1791,125839,1,0,1,0,0,2,1,0,5,,,,
1798,125856,1,0,2,0,1,1,0,0,5,,,,
1841,125946,1,0,0,0,2,1,0,1,5,,,,
1850,125960,1,0,1,2,0,0,1,0,5,,,,
1865,125988,1,0,2,0,0,1,1,0,5,,,,
1866,125991,1,0,0,0,1,2,1,0,5,,,,
1871,126000,1,0,1,0,1,1,0,1,5,,,,
1873,126005,1,0,0,0,0,1,1,2,5,,,,
1874,126006,1,0,2,1,0,0,1,0,5,,,,
1877,126009,1,0,0,1,0,1,2,0,5,,,,
1910,126082,1,0,0,1,1,1,0,1,5,,,,
1938,126149,1,0,2,0,2,0,0,0,5,,,,
1944,126156,1,0,1,1,1,0,1,0,5,,,,
1948,126166,1,0,1,1,0,0,2,0,5,,,,
1974,126212,1,0,1,0,0,1,1,1,5,,,,
2000,126272,1,0,1,1,0,2,0,0,5,,,,
2004,126281,1,0,1,1,2,0,0,0,5,,,,
2029,126325,1,0,1,0,1,2,0,0,5,,,,
2076,126408,1,0,0,1,0,0,3,0,5,,,,
2079,126412,1,0,0,1,1,1,0,1,5,,,,
2121,126486,1,0,2,0,0,2,0,0,5,,,,
2126,126498,1,0,1,0,0,0,3,0,5,,,,
2146,126533,1,0,2,1,1,0,0,0,5,,,,
2158,126552,1,0,0,0,0,1,2,1,5,,,,
2167,126574,1,0,0,0,1,1,2,0,5,,,,
2172,126583,1,0,1,0,0,1,2,0,5,,,,
2227,126676,1,0,1,1,0,1,0,1,5,,,,
2233,126686,1,0,1,0,2,0,0,1,5,,,,
2257,126736,1,0,0,0,2,1,0,1,5,,,,
2260,126744,1,0,0,1,0,1,2,0,5,,,,
2261,126745,1,0,1,1,0,1,1,0,5,,,,
2276,126768,1,0,0,1,0,2,1,0,5,,,,
2313,126844,1,0,1,0,0,2,1,0,5,,,,
2314,126847,1,0,0,2,0,1,1,0,5,,,,
2317,126852,1,0,0,0,1,2,1,0,5,,,,
2359,126923,1,0,2,0,0,1,1,0,5,,,,
2373,126944,1,0,0,2,0,0,2,0,5,,,,
2409,127012,1,0,0,2,0,0,2,0,5,,,,
2410,127013,1,0,0,0,0,2,2,0,5,,,,
2414,127025,1,0,1,1,1,0,1,0,5,,,,
2422,127036,1,0,1,1,0,1,0,1,5,,,,
2426,127043,1,0,1,1,1,0,0,1,5,,,,
2427,127044,1,0,1,0,1,2,0,0,5,,,,
2458,127110,1,0,0,1,0,2,1,0,5,,,,
2476,127154,1,0,2,0,2,0,0,0,5,,,,
2484,127171,1,0,2,0,0,0,1,1,5,,,,
2503,127200,1,0,1,0,2,0,1,0,5,,,,
2507,127207,1,0,1,0,0,0,3,0,5,,,,
2518,127227,1,0,1,0,0,1,1,1,5,,,,
2541,127271,1,0,2,0,0,1,1,0,5,,,,
2542,127272,1,0,1,0,0,1,1,1,5,,,,
2552,127284,1,0,1,0,1,2,0,0,5,,,,
2555,127289,1,0,1,1,0,1,1,0,5,,,,
2572,127321,1,0,0,1,0,3,0,0,5,,,,
2580,127337,1,0,2,1,0,0,1,0,5,,,,
2615,127404,1,0,0,1,0,0,2,1,5,,,,
2622,127415,1,0,1,0,0,1,2,0,5,,,,
2641,127464,1,0,1,0,0,1,1,1,5,,,,
2650,127481,1,0,3,0,0,0,1,0,5,,,,
2675,127535,1,0,2,2,0,0,0,0,5,,,,
2678,127542,1,0,0,0,0,2,2,0,5,,,,
2716,127614,1,0,1,0,0,2,0,1,5,,,,
2753,127686,1,0,1,0,1,2,0,0,5,,,,
2758,127691,1,0,2,0,1,0,1,0,5,,,,
2775,127731,1,0,1,0,0,1,2,0,5,,,,
2791,127759,1,0,2,0,1,0,0,1,5,,,,
2799,127778,1,0,0,0,3,1,0,0,5,,,,
2806,127792,1,0,0,0,0,1,3,0,5,,,,
2807,127795,1,0,1,1,0,1,1,0,5,,,,
2873,127930,1,0,2,1,0,0,1,0,5,,,,
2884,127949,1,0,0,1,1,1,1,0,5,,,,
2888,127956,1,0,2,1,0,0,1,0,5,,,,
2892,127963,1,0,1,0,0,1,2,0,5,,,,
2920,128012,1,0,0,0,1,1,0,2,5,,,,
2924,128019,1,0,1,1,0,1,1,0,5,,,,
2968,128100,1,0,1,1,0,1,1,0,5,,,,
3027,128211,1,0,0,1,0,2,1,0,5,,,,
3043,128239,1,0,0,1,1,2,0,0,5,,,,
3071,128300,1,0,1,0,2,0,1,0,5,,,,
3097,128354,1,0,1,0,1,0,2,0,5,,,,
3108,128370,1,0,1,1,0,0,2,0,5,,,,
3116,128390,1,0,0,0,0,2,2,0,5,,,,
3119,128393,1,0,0,0,0,1,3,0,5,,,,
3148,128453,1,0,0,2,1,1,0,0,5,,,,
3151,128457,1,0,0,2,1,1,0,0,5,,,,
3161,128469,1,0,0,0,1,1,1,1,5,,,,
3188,128521,1,0,1,0,0,2,0,1,5,,,,
3198,128538,1,0,1,0,0,2,1,0,5,,,,
3216,128568,1,0,2,0,0,0,1,1,5,,,,
3252,128641,1,0,2,0,0,1,1,0,5,,,,
3277,128679,1,0,0,2,0,1,1,0,5,,,,
3292,128698,1,0,0,2,1,1,0,0,5,,,,
3293,128699,1,0,2,0,1,0,0,1,5,,,,
3300,128710,1,0,0,0,0,3,1,0,5,,,,
3305,128719,1,0,0,0,0,4,0,0,5,,,,
3354,128835,1,0,0,1,1,1,0,1,5,,,,
3371,128866,1,0,0,0,0,3,1,0,5,,,,
3393,128905,1,0,0,0,0,1,2,1,5,,,,
3434,128981,1,0,1,1,1,0,1,0,5,,,,
3438,128990,1,0,1,0,0,2,1,0,5,,,,
3439,128992,1,0,1,1,0,1,1,0,5,,,,
3484,129068,1,0,1,1,1,0,0,1,5,,,,
3560,129202,1,0,2,1,0,1,0,0,5,,,,
3567,129211,1,0,1,0,1,1,1,0,5,,,,
3575,129221,1,0,2,1,0,0,1,0,5,,,,
3579,129226,1,0,0,0,1,2,1,0,5,,,,
3590,129244,1,0,0,0,0,2,1,1,5,,,,
3612,129287,1,0,1,0,0,0,3,0,5,,,,
3636,129324,1,0,1,0,1,2,0,0,5,,,,
3638,129331,1,0,2,0,0,1,0,1,5,,,,
3643,129340,1,0,0,0,0,1,2,1,5,,,,
3688,129417,1,0,2,0,0,2,0,0,5,,,,
3718,129469,1,0,0,0,1,1,1,1,5,,,,
3727,129488,1,0,1,0,0,1,2,0,5,,,,
3744,129516,1,0,2,1,0,0,1,0,5,,,,
3748,129528,1,0,0,1,0,2,0,1,5,,,,
3765,129555,1,0,2,1,0,0,1,0,5,,,,
3814,129641,1,0,1,1,0,1,1,0,5,,,,
3821,129649,1,0,0,2,0,1,1,0,5,,,,
3847,129696,1,0,0,1,1,1,1,0,5,,,,
3882,129756,1,0,1,0,1,0,2,0,5,,,,
3919,129824,1,0,0,1,0,0,2,1,5,,,,
3943,129870,1,0,1,1,0,0,2,0,5,,,,
4054,130081,1,0,1,1,1,0,1,0,5,,,,
4069,130112,1,0,1,0,0,2,1,0,5,,,,
4070,130113,1,0,1,1,1,0,1,0,5,,,,
4073,130119,1,0,1,0,0,1,2,0,5,,,,
4074,130120,1,0,1,0,0,2,1,0,5,,,,
4077,130125,1,0,0,0,2,1,1,0,5,,,,
4100,130161,1,0,1,0,0,1,2,0,5,,,,
4109,130184,1,0,0,0,0,2,1,1,5,,,,
4112,130190,1,0,1,0,0,1,2,0,5,,,,
4113,130191,1,0,0,0,1,2,1,0,5,,,,
4128,130218,1,0,0,0,1,2,0,1,5,,,,
4130,130220,1,0,0,0,1,1,2,0,5,,,,
4135,130232,1,0,1,0,1,1,1,0,5,,,,
4149,130256,1,0,2,1,0,0,0,1,5,,,,
4170,130297,1,0,0,0,1,2,1,0,5,,,,
4194,130339,1,0,0,0,1,2,0,1,5,,,,
4212,130374,1,0,3,1,0,0,0,0,5,,,,
4214,130378,1,0,0,1,1,1,1,0,5,,,,
4229,130400,1,0,0,0,0,1,3,0,5,,,,
4237,130413,1,0,2,0,0,1,1,0,5,,,,
4239,130424,1,0,0,1,0,1,0,2,5,,,,
4250,130444,1,0,0,1,1,0,2,0,5,,,,
4278,130506,1,0,3,0,0,0,0,1,5,,,,
4289,130527,1,0,1,0,0,2,1,0,5,,,,
4356,130647,1,0,1,0,1,1,1,0,5,,,,
4373,130677,1,0,0,2,1,0,1,0,5,,,,
4406,130736,1,0,1,0,1,1,1,0,5,,,,
4413,130749,1,0,1,1,0,2,0,0,5,,,,
4419,130762,1,0,2,0,0,2,0,0,5,,,,
4422,130766,1,0,0,1,0,2,1,0,5,,,,
4442,130820,1,0,1,0,2,1,0,0,5,,,,
4485,130896,1,0,1,0,0,1,2,0,5,,,,
4491,130912,1,0,2,0,1,1,0,0,5,,,,
4499,130922,1,0,1,0,1,0,1,1,5,,,,
4514,130956,1,0,0,0,1,1,2,0,5,,,,
4536,131005,1,0,0,1,0,2,0,1,5,,,,
4570,131064,1,0,0,0,0,1,2,1,5,,,,
4635,131186,1,0,0,0,0,1,2,1,5,,,,
4682,131277,1,0,0,1,1,1,0,1,5,,,,
4686,131281,1,0,1,0,0,1,2,0,5,,,,
4699,131308,1,0,0,1,1,1,1,0,5,,,,
4700,131309,1,0,0,2,0,1,1,0,5,,,,
4702,131311,1,0,0,0,0,2,2,0,5,,,,
4711,131331,1,0,0,1,0,1,2,0,5,,,,
4720,131353,1,0,2,1,0,0,1,0,5,,,,
4740,131401,1,0,1,2,0,1,0,0,5,,,,
4787,131501,1,0,0,2,0,1,1,0,5,,,,
4824,131573,1,0,0,0,1,1,0,2,5,,,,
4848,131623,1,0,1,1,0,1,1,0,5,,,,
4855,131637,1,0,1,1,0,2,0,0,5,,,,
4866,131654,1,0,0,0,0,0,3,1,5,,,,
4872,131669,1,0,0,0,0,2,2,0,5,,,,
4875,131674,1,0,0,0,1,1,1,1,5,,,,
4883,131684,1,0,1,0,0,0,2,1,5,,,,
4887,131695,1,0,3,0,1,0,0,0,5,,,,
4889,131698,1,0,1,0,1,1,1,0,5,,,,
4897,131712,1,0,0,1,1,0,1,1,5,,,,
4927,131768,1,0,1,0,0,2,1,0,5,,,,
4972,131850,1,0,1,1,0,0,1,1,5,,,,
4997,131906,1,0,0,0,0,3,0,1,5,,,,
5043,132003,1,0,0,0,1,1,2,0,5,,,,
5062,132037,1,0,1,0,1,0,2,0,5,,,,
5071,132051,1,0,0,1,0,2,0,1,5,,,,
5080,132069,1,0,1,1,1,0,1,0,5,,,,
5114,132137,1,0,2,0,0,0,1,1,5,,,,
5115,132139,1,0,0,1,0,3,0,0,5,,,,
5148,132198,1,0,1,0,1,1,1,0,5,,,,
5158,132216,1,0,0,0,0,2,2,0,5,,,,
5169,132241,1,0,1,1,1,0,1,0,5,,,,
5189,132271,1,0,0,0,1,1,2,0,5,,,,
5221,132335,1,0,0,1,1,0,1,1,5,,,,
5224,132341,1,0,1,0,0,1,2,0,5,,,,
5239,132362,1,0,0,1,0,0,3,0,5,,,,
5249,132387,1,0,1,0,0,0,3,0,5,,,,
5261,132406,1,0,1,2,1,0,0,0,5,,,,
5296,132467,1,0,0,1,0,3,0,0,5,,,,
5300,132479,1,0,0,1,1,2,0,0,5,,,,
5319,132508,1,0,1,1,0,1,1,0,5,,,,
5331,132529,1,0,1,0,2,1,0,0,5,,,,
5335,132535,1,0,1,0,0,1,2,0,5,,,,
5366,132592,1,0,0,3,1,0,0,0,5,,,,
5370,132598,1,0,0,1,0,0,3,0,5,,,,
5388,132628,1,0,2,1,0,1,0,0,5,,,,
5389,132629,1,0,2,0,1,0,1,0,5,,,,
5390,132631,1,0,0,2,0,1,1,0,5,,,,
5427,132697,1,0,2,1,1,0,0,0,5,,,,
5431,132707,1,0,1,0,1,1,1,0,5,,,,
5443,132730,1,0,2,0,1,0,1,0,5,,,,
5445,132733,1,0,1,1,0,1,1,0,5,,,,
5481,132806,1,0,0,0,1,3,0,0,5,,,,
5487,132814,1,0,0,0,0,2,2,0,5,,,,
5488,132815,1,0,3,0,0,0,1,0,5,,,,
5503,132852,1,0,2,0,0,0,2,0,5,,,,
5506,132856,1,0,0,1,1,2,0,0,5,,,,
5518,132883,1,0,1,1,1,1,0,0,5,,,,
5542,132928,1,0,2,0,0,0,2,0,5,,,,
5574,132981,1,0,2,0,2,0,0,0,5,,,,
5577,132984,1,0,1,0,1,2,0,0,5,,,,
5581,132991,1,0,2,0,0,1,1,0,5,,,,
5585,132996,1,0,1,1,0,1,1,0,5,,,,
5626,133079,1,0,1,0,0,1,2,0,5,,,,
5637,133102,1,0,0,1,1,2,0,0,5,,,,
5644,133114,1,0,3,0,1,0,0,0,5,,,,
5647,133118,1,0,2,0,0,1,1,0,5,,,,
5657,133141,1,0,1,1,1,0,1,0,5,,,,
5660,133144,1,0,2,2,0,0,0,0,5,,,,
5664,133150,1,0,0,2,0,0,2,0,5,,,,
5683,133181,1,0,1,1,1,1,0,0,5,,,,
5684,133183,1,0,2,0,1,1,0,0,5,,,,
5685,133184,1,0,2,0,0,0,2,0,5,,,,
5702,133214,1,0,0,2,1,0,0,1,5,,,,
5755,133320,1,0,0,3,1,0,0,0,5,,,,
5776,133356,1,0,0,1,1,1,1,0,5,,,,
5781,133366,1,0,1,0,0,0,1,2,5,,,,
5783,133368,1,0,1,0,1,1,1,0,5,,,,
5786,133372,1,0,0,1,0,1,2,0,5,,,,
5795,133390,1,0,2,0,1,0,1,0,5,,,,
5797,133395,1,0,1,0,1,1,0,1,5,,,,
5799,133397,1,0,0,1,0,2,0,1,5,,,,
5800,133399,1,0,0,0,1,2,1,0,5,,,,
5819,133435,1,0,1,1,1,0,1,0,5,,,,
5824,133443,1,0,1,0,0,2,1,0,5,,,,
5827,133446,1,0,1,1,0,0,2,0,5,,,,
5845,133473,1,0,0,0,0,2,2,0,5,,,,
5914,133598,1,0,1,0,2,0,1,0,5,,,,
5932,133628,1,0,0,0,1,3,0,0,5,,,,
5945,133650,1,0,1,0,1,0,2,0,5,,,,
5979,133706,1,0,0,0,1,1,2,0,5,,,,
5990,133724,1,0,1,0,1,0,1,1,5,,,,
6004,133748,1,0,3,1,0,0,0,0,5,,,,
6009,133756,1,0,2,0,0,0,1,1,5,,,,
6029,133798,1,0,1,1,2,0,0,0,5,,,,
6039,133820,1,0,2,0,1,0,1,0,5,,,,
6072,133879,1,0,1,0,0,0,1,2,5,,,,
6096,133926,1,0,2,1,1,0,0,0,5,,,,
6137,134004,1,0,3,0,0,1,0,0,5,,,,
6142,134013,1,0,1,1,0,1,1,0,5,,,,
6170,134067,1,0,1,1,2,0,0,0,5,,,,
6176,134076,1,0,1,0,2,0,1,0,5,,,,
6219,134148,1,0,1,0,0,1,2,0,5,,,,
6236,134181,1,0,2,0,0,1,0,1,5,,,,
6237,134182,1,0,1,0,1,0,2,0,5,,,,
6241,134189,1,0,0,0,1,2,1,0,5,,,,
6259,134229,1,0,0,0,2,0,1,1,5,,,,
6273,134248,1,0,1,0,0,1,2,0,5,,,,
6274,134249,1,0,1,2,0,1,0,0,5,,,,
6281,134264,1,0,1,0,2,0,1,0,5,,,,
6290,134280,1,0,2,0,1,0,0,1,5,,,,
6299,134294,1,0,2,0,0,0,2,0,5,,,,
6343,134369,1,0,1,2,1,0,0,0,5,,,,
6348,134378,1,0,0,0,0,2,2,0,5,,,,
6356,134392,1,0,0,1,0,2,1,0,5,,,,
6383,134444,1,0,2,0,1,1,0,0,5,,,,
6395,134471,1,0,1,0,0,0,3,0,5,,,,
6397,134473,1,0,1,0,0,0,1,2,5,,,,
6398,134474,1,0,0,0,2,0,2,0,5,,,,
6413,134498,1,0,1,0,0,1,2,0,5,,,,
6415,134503,1,0,0,0,0,1,3,0,5,,,,
6437,134542,1,0,0,2,1,0,1,0,5,,,,
6445,134559,1,0,2,0,1,0,1,0,5,,,,
6454,134573,1,0,2,1,0,1,0,0,5,,,,
6467,134596,1,0,0,0,0,0,4,0,5,,,,
6469,134599,1,0,1,1,1,1,0,0,5,,,,
6489,134639,1,0,1,0,0,0,2,1,5,,,,
6537,134735,1,0,1,1,0,1,0,1,5,,,,
6546,134749,1,0,0,1,1,0,2,0,5,,,,
6556,134764,1,0,1,0,0,0,2,1,5,,,,
6584,134807,1,0,0,1,0,1,2,0,5,,,,
6596,134829,1,0,0,0,2,2,0,0,5,,,,
6620,134867,1,0,1,1,0,1,1,0,5,,,,
6625,134879,1,0,2,0,1,1,0,0,5,,,,
6656,134940,1,0,1,0,1,1,0,1,5,,,,
6676,134975,1,0,0,0,1,0,2,1,5,,,,
6692,135012,1,0,0,0,0,2,1,1,5,,,,
6724,135093,1,0,2,0,0,0,2,0,5,,,,
6736,135112,1,0,0,1,2,0,1,0,5,,,,
6762,135168,1,0,2,1,1,0,0,0,5,,,,
6770,135190,1,0,2,0,0,2,0,0,5,,,,
